order_id,customer_id,product_key,geo_key,date_key,quantity,unit_price,discount,shipping_cost,gross_revenue,discount_amount,revenue,net_revenue,profit_margin,is_delivered,is_returned,payment_method,shipping_mode,order_status
ORD00172,CUST0345,160,9,20240521,3.0,43081.51,0.1,355.55,129244.53,12924.45,116320.08,115964.53,0.8972,0,0,Net Banking,Same Day,Pending
ORD00173,CUST0398,161,8,20240119,5.0,35418.04,0.23,94.96,177090.2,40730.75,136359.45,136264.49,0.7695,1,0,UPI,Same Day,Delivered
ORD00174,CUST0743,162,3,20241013,2.0,47348.82,0.36,327.22,94697.64,34091.15,60606.49,60279.27,0.6365,0,1,UPI,Same Day,Returned
ORD00175,CUST0073,163,2,20240829,2.0,25048.84,0.35,190.83,50097.68,17534.19,32563.49,32372.66,0.6462,1,0,Cash on Delivery,Economy,Delivered
ORD00176,CUST0321,164,5,20241120,1.0,285.44,0.11,380.6,285.44,31.4,254.04,-126.56,-0.4434,0,1,Net Banking,Economy,Returned
ORD00177,CUST0015,165,7,20240613,5.0,9569.31,0.27,313.34,47846.55,12918.57,34927.98,34614.64,0.7235,1,0,UPI,Express,Delivered
ORD00178,CUST0537,108,2,20240621,4.0,44404.3,0.4,171.37,177617.2,71046.88,106570.32,106398.95,0.599,1,0,Credit Card,Express,Delivered
ORD00179,CUST0127,166,5,20240706,1.0,18790.86,0.26,385.62,18790.86,4885.62,13905.24,13519.62,0.7195,0,1,Wallet,Standard,Returned
ORD00180,CUST0712,98,4,20241217,1.0,15090.77,0.26,331.24,15090.77,3923.6,11167.17,10835.93,0.7181,1,0,Cash on Delivery,Standard,Delivered
ORD00181,CUST0207,167,6,20240702,4.0,74154.525,0.02,248.18,296618.1,5932.36,290685.74,290437.56,0.9792,1,0,Wallet,Economy,Delivered
ORD00182,CUST0468,168,4,20240531,3.0,25928.08,0.04,87.35,77784.24,3111.37,74672.87,74585.52,0.9589,1,0,Credit Card,Standard,Delivered
ORD00183,CUST0382,169,9,20240624,2.0,5735.91,0.16,228.27,11471.82,1835.49,9636.33,9408.06,0.8201,0,0,Credit Card,Express,Pending
ORD00184,CUST0186,170,10,20241108,4.0,38969.26,0.24,431.29,155877.04,37410.49,118466.55,118035.26,0.7572,1,0,Net Banking,Standard,Delivered
ORD00185,CUST0230,171,2,20241208,3.0,25979.03,0.28,309.12,77937.09,21822.39,56114.7,55805.58,0.716,1,0,Cash on Delivery,Standard,Delivered
ORD00186,CUST0770,157,9,20240908,3.0,12082.55,0.39,25.18,36247.65,14136.58,22111.07,22085.89,0.6093,0,1,Net Banking,Standard,Returned
ORD00187,CUST0414,172,9,20240730,1.0,27878.69,0.0,45.45,27878.69,0.0,27878.69,27833.24,0.9984,1,0,Net Banking,Same Day,Delivered
ORD00188,CUST0485,173,2,20241202,3.0,35809.88,0.05,379.66,107429.64,5371.48,102058.16,101678.5,0.9465,1,0,UPI,Standard,Delivered
ORD00189,CUST0261,174,9,20241108,2.0,9417.79,0.37,196.45,18835.58,6969.16,11866.42,11669.97,0.6196,0,1,Wallet,Standard,Returned
ORD00190,CUST0754,175,6,20240125,5.0,46768.65,0.34,241.47,233843.25,79506.71,154336.54,154095.07,0.659,0,0,Credit Card,Economy,Pending
ORD00191,CUST0281,176,4,20240722,3.0,48526.06,0.18,66.69,145578.18,26204.07,119374.11,119307.42,0.8195,1,0,Wallet,Express,Delivered
ORD00192,CUST0516,177,5,20241004,3.0,35532.12,0.3,281.14,106596.36,31978.91,74617.45,74336.31,0.6974,1,0,UPI,Economy,Delivered
ORD00193,CUST0274,178,4,20240323,3.0,34185.35,0.06,31.02,102556.05,6153.36,96402.69,96371.67,0.9397,0,0,Wallet,Express,Pending
ORD00194,CUST0397,179,8,20240801,3.0,48293.37,0.02,371.83,144880.11,2897.6,141982.51,141610.68,0.9774,0,0,Wallet,Same Day,Cancelled
ORD00195,CUST0182,180,10,20241215,1.0,9389.48,0.07,256.92,9389.48,657.26,8732.22,8475.3,0.9026,0,1,Credit Card,Same Day,Returned
ORD00196,CUST0678,181,2,20240603,4.0,39505.91,0.22,36.44,158023.64,34765.2,123258.44,123222.0,0.7798,1,0,Net Banking,Economy,Delivered
ORD00197,CUST0771,84,4,20241112,5.0,23769.12,0.22,376.07,118845.6,26146.03,92699.57,92323.5,0.7768,0,0,Debit Card,Standard,Pending
ORD00198,CUST0742,182,6,20240524,1.0,45571.23,0.33,187.48,45571.23,15038.51,30532.72,30345.24,0.6659,1,0,Credit Card,Standard,Delivered
ORD00199,CUST0702,183,4,20240805,1.0,10318.7,0.33,439.32,10318.7,3405.17,6913.53,6474.21,0.6274,1,0,Net Banking,Same Day,Delivered
ORD00200,CUST0234,184,2,20240512,4.0,26493.725,0.25,216.51,105974.9,26493.73,79481.17,79264.66,0.748,0,0,Wallet,Standard,Pending
ORD00201,CUST0089,185,2,20240524,4.0,19101.61,0.33,15.41,76406.44,25214.13,51192.31,51176.9,0.6698,1,0,Wallet,Express,Delivered
ORD00202,CUST0127,186,5,20240122,1.0,28657.29,0.16,273.76,28657.29,4585.17,24072.12,23798.36,0.8304,1,0,Cash on Delivery,Express,Delivered
ORD00203,CUST0056,187,2,20241008,4.0,32251.49,0.03,335.84,129005.96,3870.18,125135.78,124799.94,0.9674,1,0,Wallet,Express,Delivered
ORD00204,CUST0632,188,7,20241203,3.0,34688.23,0.06,283.43,104064.69,6243.88,97820.81,97537.38,0.9373,1,0,Wallet,Economy,Delivered
ORD00205,CUST0368,189,10,20240605,4.0,27606.01,0.07,303.31,110424.04,7729.68,102694.36,102391.05,0.9273,1,0,Credit Card,Standard,Delivered
ORD00206,CUST0218,190,2,20240119,5.0,13067.79,0.36,269.84,65338.95,23522.02,41816.93,41547.09,0.6359,0,0,Debit Card,Economy,Cancelled
ORD00207,CUST0701,191,2,20240325,5.0,7061.52,0.06,283.18,35307.6,2118.46,33189.14,32905.96,0.932,1,0,Debit Card,Economy,Delivered
ORD00208,CUST0398,192,7,20240828,4.0,44083.52,0.02,324.26,176334.08,3526.68,172807.4,172483.14,0.9782,0,1,Cash on Delivery,Express,Returned
ORD00209,CUST0229,193,8,20240921,4.0,17677.26,0.35,243.43,70709.04,24748.16,45960.88,45717.45,0.6466,1,0,Cash on Delivery,Same Day,Delivered
ORD00210,CUST0339,194,8,20240228,4.0,33777.71,0.19,295.4,135110.84,25671.06,109439.78,109144.38,0.8078,0,0,Wallet,Standard,Cancelled
ORD00211,CUST0578,195,2,20241122,1.0,43931.52,0.29,410.65,43931.52,12740.14,31191.38,30780.73,0.7007,0,0,Net Banking,Express,Cancelled
ORD00212,CUST0465,196,7,20241101,5.0,25948.52,0.15,66.11,129742.6,19461.39,110281.21,110215.1,0.8495,0,1,Credit Card,Express,Returned
ORD00213,CUST0494,197,9,20241203,2.0,45104.14,0.22,0.6,90208.28,19845.82,70362.46,70361.86,0.78,1,0,Cash on Delivery,Economy,Delivered
ORD00214,CUST0101,198,2,20240805,7.0,12763.18,0.31,455.04,89342.26,27696.1,61646.16,61191.12,0.6849,0,0,Cash on Delivery,Standard,Cancelled
ORD00215,CUST0110,53,7,20240320,4.0,32596.22,0.1,427.49,130384.88,13038.49,117346.39,116918.9,0.8967,1,0,Cash on Delivery,Economy,Delivered
ORD00216,CUST0754,199,8,20240311,1.0,37403.32,0.18,349.66,37403.32,6732.6,30670.72,30321.06,0.8107,1,0,Wallet,Standard,Delivered
ORD00217,CUST0615,37,10,20240810,1.0,25928.08,0.09,40.02,25928.08,2333.53,23594.55,23554.53,0.9085,1,0,Cash on Delivery,Standard,Delivered
ORD00218,CUST0035,200,4,20241102,5.0,26493.725,0.2,84.74,132468.62,26493.72,105974.9,105890.16,0.7994,0,0,Net Banking,Same Day,Pending
ORD00219,CUST0563,201,9,20240525,5.0,45754.7,0.14,481.64,228773.5,32028.29,196745.21,196263.57,0.8579,0,0,Debit Card,Economy,Cancelled
ORD00220,CUST0551,202,3,20241021,3.0,34724.88,0.39,281.58,104174.64,40628.11,63546.53,63264.95,0.6073,1,0,Credit Card,Economy,Delivered
ORD00221,CUST0423,203,7,20240629,5.0,26805.81,0.28,131.67,134029.05,37528.13,96500.92,96369.25,0.719,1,0,Net Banking,Same Day,Delivered
ORD00222,CUST0755,31,10,20240412,2.0,36784.68,0.35,103.39,73569.36,25749.28,47820.08,47716.69,0.6486,0,0,Wallet,Economy,Cancelled
ORD00223,CUST0323,204,2,20240909,5.0,43445.0,0.2,492.2,217225.0,43445.0,173780.0,173287.8,0.7977,0,0,Net Banking,Standard,Cancelled
ORD00224,CUST0324,205,10,20241218,1.0,640.41,0.08,290.5,640.41,51.23,589.18,298.68,0.4664,1,0,Cash on Delivery,Same Day,Delivered
ORD00225,CUST0287,206,8,20240818,2.0,28591.92,0.39,343.01,57183.84,22301.7,34882.14,34539.13,0.604,0,1,Debit Card,Express,Returned
ORD00226,CUST0738,207,6,20240610,4.0,15036.71,0.22,283.92,60146.84,13232.3,46914.54,46630.62,0.7753,0,0,Credit Card,Economy,Pending
ORD00227,CUST0422,208,1,20240303,3.0,43375.06,0.39,99.48,130125.18,50748.82,79376.36,79276.88,0.6092,0,0,Cash on Delivery,Economy,Pending
ORD00228,CUST0656,209,5,20240621,4.0,31582.11,0.23,424.45,126328.44,29055.54,97272.9,96848.45,0.7666,1,0,Cash on Delivery,Economy,Delivered
ORD00229,CUST0189,210,5,20240112,2.0,36402.23,0.26,470.22,72804.46,18929.16,53875.3,53405.08,0.7335,1,0,Cash on Delivery,Standard,Delivered
ORD00230,CUST0160,211,2,20240213,4.0,15503.06,0.1,142.09,62012.24,6201.22,55811.02,55668.93,0.8977,0,0,Net Banking,Economy,Cancelled
ORD00231,CUST0612,212,2,20240821,5.0,21777.12,0.26,266.89,108885.6,28310.26,80575.34,80308.45,0.7375,1,0,UPI,Express,Delivered
ORD00232,CUST0548,213,10,20240105,4.0,74154.525,0.19,4.57,296618.1,56357.44,240260.66,240256.09,0.81,1,0,Net Banking,Economy,Delivered
ORD00233,CUST0433,214,9,20241116,2.0,25854.67,0.32,306.61,51709.34,16546.99,35162.35,34855.74,0.6741,1,0,Credit Card,Express,Delivered
ORD00234,CUST0193,215,10,20240613,7.0,7649.86,0.39,11.07,53549.02,20884.12,32664.9,32653.83,0.6098,1,0,Credit Card,Economy,Delivered
ORD00235,CUST0339,216,1,20240211,2.0,2849.12,0.31,35.69,5698.24,1766.45,3931.79,3896.1,0.6837,0,1,Wallet,Express,Returned
ORD00236,CUST0534,217,9,20241206,2.0,23667.64,0.27,156.05,47335.28,12780.53,34554.75,34398.7,0.7267,1,0,Net Banking,Same Day,Delivered
ORD00237,CUST0333,218,8,20240108,2.0,39729.8,0.23,197.9,79459.6,18275.71,61183.89,60985.99,0.7675,1,0,UPI,Standard,Delivered
ORD00238,CUST0365,219,1,20241126,2.0,35081.34,0.32,62.91,70162.68,22452.06,47710.62,47647.71,0.6791,1,0,Wallet,Express,Delivered
ORD00239,CUST0573,220,10,20240530,5.0,34867.04,0.08,93.31,174335.2,13946.82,160388.38,160295.07,0.9195,0,0,Debit Card,Standard,Cancelled
ORD00240,CUST0795,221,1,20241122,5.0,18983.23,0.07,9.36,94916.15,6644.13,88272.02,88262.66,0.9299,0,0,Net Banking,Express,Cancelled
ORD00241,CUST0114,222,7,20240219,5.0,32961.61,0.02,468.9,164808.05,3296.16,161511.89,161042.99,0.9772,0,0,Net Banking,Economy,Cancelled
ORD00242,CUST0014,223,9,20240416,4.0,46423.77,0.33,234.03,185695.08,61279.38,124415.7,124181.67,0.6687,0,0,Credit Card,Same Day,Cancelled
ORD00243,CUST0104,224,9,20240428,5.0,19297.29,0.08,328.44,96486.45,7718.92,88767.53,88439.09,0.9166,0,0,Wallet,Same Day,Pending
ORD00244,CUST0412,225,6,20240915,3.0,32893.72,0.21,299.96,98681.16,20723.04,77958.12,77658.16,0.787,0,0,Wallet,Economy,Pending
ORD00245,CUST0369,226,3,20240819,7.0,47993.23,0.0,17.33,335952.61,0.0,335952.61,335935.28,0.9999,0,0,UPI,Standard,Pending
ORD00246,CUST0039,227,9,20240823,3.0,7847.55,0.11,444.81,23542.65,2589.69,20952.96,20508.15,0.8711,0,0,Wallet,Standard,Pending
ORD00247,CUST0610,228,9,20241124,3.0,1916.71,0.32,190.77,5750.13,1840.04,3910.09,3719.32,0.6468,0,0,Debit Card,Standard,Pending
ORD00248,CUST0579,229,6,20240317,3.0,25144.96,0.09,25.26,75434.88,6789.14,68645.74,68620.48,0.9097,0,1,Net Banking,Same Day,Returned
ORD00249,CUST0409,230,6,20240514,1.0,19956.43,0.17,348.94,19956.43,3392.59,16563.84,16214.9,0.8125,1,0,Cash on Delivery,Express,Delivered
ORD00250,CUST0434,231,8,20240706,3.0,9564.96,0.14,327.7,28694.88,4017.28,24677.6,24349.9,0.8486,1,0,Debit Card,Economy,Delivered
ORD00251,CUST0758,232,9,20240128,3.0,47449.6,0.37,434.38,142348.8,52669.06,89679.74,89245.36,0.6269,0,0,UPI,Express,Pending
ORD00252,CUST0748,233,2,20240313,1.0,18861.5,0.36,263.4,18861.5,6790.14,12071.36,11807.96,0.626,1,0,Wallet,Standard,Delivered
ORD00253,CUST0300,234,1,20241128,4.0,11596.87,0.15,488.31,46387.48,6958.12,39429.36,38941.05,0.8395,1,0,Net Banking,Standard,Delivered
ORD00254,CUST0356,235,1,20241216,3.0,17801.14,0.12,498.0,53403.42,6408.41,46995.01,46497.01,0.8707,1,0,Cash on Delivery,Same Day,Delivered
ORD00255,CUST0695,236,6,20241109,2.0,20895.8,0.23,213.23,41791.6,9612.07,32179.53,31966.3,0.7649,1,0,Cash on Delivery,Express,Delivered
ORD00256,CUST0162,237,2,20240611,1.0,27889.15,0.38,59.19,27889.15,10597.88,17291.27,17232.08,0.6179,0,1,Net Banking,Same Day,Returned
ORD00257,CUST0135,238,9,20240404,1.0,38134.25,0.24,133.43,38134.25,9152.22,28982.03,28848.6,0.7565,0,0,Net Banking,Express,Cancelled
ORD00258,CUST0486,239,10,20240311,2.0,24939.61,0.01,382.27,49879.22,498.79,49380.43,48998.16,0.9823,1,0,Debit Card,Standard,Delivered
ORD00259,CUST0253,240,10,20240806,4.0,38821.93,0.24,412.16,155287.72,37269.05,118018.67,117606.51,0.7573,0,0,Wallet,Standard,Cancelled
ORD00260,CUST0406,241,6,20240121,5.0,19400.52,0.31,481.3,97002.6,30070.81,66931.79,66450.49,0.685,0,0,Net Banking,Same Day,Cancelled
ORD00261,CUST0740,188,9,20240913,1.0,9029.58,0.23,447.16,9029.58,2076.8,6952.78,6505.62,0.7205,1,0,Debit Card,Economy,Delivered
ORD00262,CUST0117,242,9,20241227,4.0,31721.92,0.03,353.64,126887.68,3806.63,123081.05,122727.41,0.9672,0,0,Debit Card,Same Day,Cancelled
ORD00263,CUST0316,243,8,20240607,3.0,74154.525,0.07,449.27,222463.58,15572.46,206891.12,206441.85,0.928,1,0,Cash on Delivery,Economy,Delivered
ORD00264,CUST0615,244,2,20240104,2.0,44114.28,0.11,314.32,88228.56,9705.14,78523.42,78209.1,0.8864,1,0,Credit Card,Same Day,Delivered
ORD00265,CUST0677,245,2,20241220,5.0,28635.52,0.22,483.15,143177.6,31499.07,111678.53,111195.38,0.7766,0,0,Credit Card,Economy,Cancelled
ORD00266,CUST0424,246,6,20240925,2.0,34806.68,0.24,54.65,69613.36,16707.21,52906.15,52851.5,0.7592,0,0,UPI,Economy,Cancelled
ORD00267,CUST0577,247,2,20240911,5.0,36472.78,0.2,403.99,182363.9,36472.78,145891.12,145487.13,0.7978,0,0,Wallet,Standard,Pending
ORD00268,CUST0574,248,7,20241122,7.0,614.3,0.08,140.81,4300.1,344.01,3956.09,3815.28,0.8873,0,0,UPI,Economy,Pending
ORD00269,CUST0486,249,10,20240119,2.0,24100.7,0.25,446.03,48201.4,12050.35,36151.05,35705.02,0.7407,0,0,UPI,Same Day,Cancelled
ORD00270,CUST0288,250,5,20240116,3.0,49181.76,0.25,421.2,147545.28,36886.32,110658.96,110237.76,0.7471,1,0,UPI,Standard,Delivered
ORD00271,CUST0538,251,4,20240603,2.0,5655.95,0.31,388.9,11311.9,3506.69,7805.21,7416.31,0.6556,0,0,UPI,Economy,Pending
ORD00272,CUST0211,252,5,20240119,4.0,19410.03,0.35,57.92,77640.12,27174.04,50466.08,50408.16,0.6493,1,0,Credit Card,Same Day,Delivered
ORD00273,CUST0294,253,4,20240521,5.0,15991.53,0.21,58.83,79957.65,16791.11,63166.54,63107.71,0.7893,0,0,Cash on Delivery,Same Day,Cancelled
ORD00274,CUST0073,254,5,20240608,5.0,26493.725,0.22,25.36,132468.62,29143.09,103325.53,103300.17,0.7798,0,0,Debit Card,Economy,Cancelled
ORD00275,CUST0774,255,9,20240826,5.0,6633.17,0.33,459.84,33165.85,10944.73,22221.12,21761.28,0.6561,0,0,Debit Card,Express,Cancelled
ORD00276,CUST0465,256,7,20240906,1.0,3314.99,0.05,239.33,3314.99,165.75,3149.24,2909.91,0.8778,1,0,Wallet,Standard,Delivered
ORD00277,CUST0424,257,2,20240502,5.0,12222.37,0.06,241.19,61111.85,3666.71,57445.14,57203.95,0.9361,1,0,UPI,Express,Delivered
ORD00278,CUST0607,258,9,20241101,4.0,16302.64,0.04,222.61,65210.56,2608.42,62602.14,62379.53,0.9566,0,0,UPI,Economy,Pending
ORD00279,CUST0677,259,5,20240317,4.0,26586.23,0.16,288.97,106344.92,17015.19,89329.73,89040.76,0.8373,1,0,Net Banking,Same Day,Delivered
ORD00280,CUST0379,260,1,20241008,1.0,92.12,0.22,489.35,92.12,20.27,71.85,-417.5,-4.5321,0,1,UPI,Economy,Returned
ORD00281,CUST0569,261,4,20240715,3.0,42006.14,0.06,498.73,126018.42,7561.11,118457.31,117958.58,0.936,1,0,Wallet,Economy,Delivered
ORD00282,CUST0639,262,8,20240402,4.0,25495.27,0.22,225.02,101981.08,22435.84,79545.24,79320.22,0.7778,0,1,Wallet,Same Day,Returned
ORD00283,CUST0116,135,7,20241024,4.0,48088.8,0.03,365.09,192355.2,5770.66,186584.54,186219.45,0.9681,1,0,Cash on Delivery,Standard,Delivered
ORD00284,CUST0320,263,2,20241109,1.0,45184.08,0.21,5.39,45184.08,9488.66,35695.42,35690.03,0.7899,1,0,UPI,Express,Delivered
ORD00285,CUST0645,264,1,20240830,5.0,8495.51,0.02,495.18,42477.55,849.55,41628.0,41132.82,0.9683,0,0,UPI,Express,Cancelled
ORD00286,CUST0757,265,2,20240318,4.0,18519.85,0.07,391.26,74079.4,5185.56,68893.84,68502.58,0.9247,0,1,Cash on Delivery,Express,Returned
ORD00287,CUST0216,118,5,20241022,3.0,2763.57,0.11,409.77,8290.71,911.98,7378.73,6968.96,0.8406,0,0,Debit Card,Economy,Pending
ORD00288,CUST0460,266,3,20240714,3.0,48090.05,0.27,20.51,144270.15,38952.94,105317.21,105296.7,0.7299,1,0,UPI,Same Day,Delivered
ORD00289,CUST0789,267,2,20240409,5.0,74154.525,0.28,89.96,370772.62,103816.33,266956.29,266866.33,0.7198,0,0,UPI,Express,Pending
ORD00290,CUST0673,268,2,20240421,5.0,31922.24,0.28,59.99,159611.2,44691.14,114920.06,114860.07,0.7196,1,0,Credit Card,Express,Delivered
ORD00291,CUST0709,269,8,20241207,3.0,12903.96,0.31,138.64,38711.88,12000.68,26711.2,26572.56,0.6864,0,1,Net Banking,Standard,Returned
ORD00292,CUST0148,270,9,20241003,4.0,10958.41,0.26,456.3,43833.64,11396.75,32436.89,31980.59,0.7296,1,0,Credit Card,Economy,Delivered
ORD00293,CUST0717,271,5,20240617,4.0,28753.28,0.21,469.96,115013.12,24152.76,90860.36,90390.4,0.7859,0,1,Debit Card,Standard,Returned
ORD00294,CUST0411,272,3,20240129,1.0,18299.5,0.34,170.03,18299.5,6221.83,12077.67,11907.64,0.6507,1,0,Wallet,Express,Delivered
ORD00295,CUST0753,273,10,20240407,2.0,1833.13,0.01,498.19,3666.26,36.66,3629.6,3131.41,0.8541,1,0,Credit Card,Standard,Delivered
ORD00296,CUST0695,274,10,20241001,2.0,37065.52,0.2,36.02,74131.04,14826.21,59304.83,59268.81,0.7995,1,0,Wallet,Express,Delivered
ORD00297,CUST0606,275,5,20240202,1.0,5753.28,0.24,307.81,5753.28,1380.79,4372.49,4064.68,0.7065,0,0,UPI,Standard,Pending
ORD00298,CUST0344,276,5,20240202,1.0,13730.97,0.3,84.03,13730.97,4119.29,9611.68,9527.65,0.6939,1,0,Cash on Delivery,Economy,Delivered
ORD00299,CUST0724,26,9,20241129,5.0,44351.41,0.17,403.71,221757.05,37698.7,184058.35,183654.64,0.8282,0,0,Debit Card,Express,Cancelled
ORD00300,CUST0357,277,3,20240802,1.0,27907.63,0.08,493.3,27907.63,2232.61,25675.02,25181.72,0.9023,1,0,Wallet,Express,Delivered
ORD00301,CUST0164,278,5,20241209,1.0,2748.68,0.15,104.79,2748.68,412.3,2336.38,2231.59,0.8119,1,0,Cash on Delivery,Express,Delivered
ORD00302,CUST0594,279,2,20240615,4.0,9977.63,0.27,162.84,39910.52,10775.84,29134.68,28971.84,0.7259,0,1,Debit Card,Standard,Returned
ORD00303,CUST0183,280,10,20240717,3.0,6863.41,0.29,316.01,20590.23,5971.17,14619.06,14303.05,0.6947,0,1,Credit Card,Economy,Returned
ORD00304,CUST0175,281,2,20241022,5.0,42757.45,0.03,428.49,213787.25,6413.62,207373.63,206945.14,0.968,1,0,Net Banking,Express,Delivered
ORD00305,CUST0428,282,1,20240123,1.0,49564.11,0.29,252.11,49564.11,14373.59,35190.52,34938.41,0.7049,0,0,Debit Card,Standard,Cancelled
ORD00306,CUST0245,16,3,20241127,1.0,845.71,0.27,80.9,845.71,228.34,617.37,536.47,0.6343,1,0,Wallet,Economy,Delivered
ORD00307,CUST0395,178,9,20241219,3.0,26569.47,0.12,376.44,79708.41,9565.01,70143.4,69766.96,0.8753,0,0,UPI,Standard,Cancelled
ORD00308,CUST0477,283,7,20241112,1.0,18310.28,0.07,279.4,18310.28,1281.72,17028.56,16749.16,0.9147,0,0,Wallet,Economy,Pending
ORD00309,CUST0362,284,7,20240516,5.0,34027.33,0.11,31.68,170136.65,18715.03,151421.62,151389.94,0.8898,0,1,Cash on Delivery,Same Day,Returned
ORD00310,CUST0083,285,9,20240719,2.0,14454.22,0.38,54.68,28908.44,10985.21,17923.23,17868.55,0.6181,0,1,Credit Card,Same Day,Returned
ORD00311,CUST0756,222,10,20241126,1.0,14611.26,0.03,435.9,14611.26,438.34,14172.92,13737.02,0.9402,0,0,UPI,Economy,Cancelled
ORD00312,CUST0136,164,2,20240605,2.0,39473.92,0.09,185.95,78947.84,7105.31,71842.53,71656.58,0.9076,1,0,Debit Card,Same Day,Delivered
ORD00313,CUST0120,286,4,20240122,3.0,28747.53,0.18,184.84,86242.59,15523.67,70718.92,70534.08,0.8179,0,0,Cash on Delivery,Express,Cancelled
ORD00314,CUST0160,287,7,20240103,5.0,48781.27,0.13,352.73,243906.35,31707.83,212198.52,211845.79,0.8686,1,0,Cash on Delivery,Economy,Delivered
ORD00315,CUST0316,224,9,20240113,4.0,30895.22,0.09,178.7,123580.88,11122.28,112458.6,112279.9,0.9086,1,0,UPI,Express,Delivered
ORD00316,CUST0503,190,4,20240611,5.0,30273.64,0.38,454.22,151368.2,57519.92,93848.28,93394.06,0.617,1,0,UPI,Same Day,Delivered
ORD00317,CUST0296,288,10,20240324,4.0,36443.85,0.17,417.76,145775.4,24781.82,120993.58,120575.82,0.8271,1,0,Credit Card,Economy,Delivered
ORD00318,CUST0474,289,6,20241229,5.0,37774.43,0.05,93.0,188872.15,9443.61,179428.54,179335.54,0.9495,1,0,Net Banking,Economy,Delivered
ORD00319,CUST0670,156,9,20241206,3.0,20886.98,0.2,343.92,62660.94,12532.19,50128.75,49784.83,0.7945,0,0,UPI,Economy,Cancelled
ORD00320,CUST0525,290,7,20241021,1.0,42271.74,0.07,29.26,42271.74,2959.02,39312.72,39283.46,0.9293,1,0,Wallet,Same Day,Delivered
ORD00321,CUST0784,291,5,20240218,5.0,37643.79,0.22,436.22,188218.95,41408.17,146810.78,146374.56,0.7777,1,0,Cash on Delivery,Same Day,Delivered
ORD00322,CUST0167,292,7,20240222,2.0,7770.02,0.09,94.21,15540.04,1398.6,14141.44,14047.23,0.9039,0,1,Wallet,Standard,Returned
ORD00323,CUST0320,283,7,20241219,3.0,6993.75,0.18,493.79,20981.25,3776.63,17204.62,16710.83,0.7965,0,0,Debit Card,Express,Pending
ORD00324,CUST0708,293,8,20240227,1.0,989.38,0.19,215.62,989.38,187.98,801.4,585.78,0.5921,1,0,Credit Card,Standard,Delivered
ORD00325,CUST0190,294,4,20241209,3.0,1511.49,0.06,373.1,4534.47,272.07,4262.4,3889.3,0.8577,1,0,Debit Card,Standard,Delivered
ORD00326,CUST0773,159,5,20241002,1.0,48680.32,0.04,107.01,48680.32,1947.21,46733.11,46626.1,0.9578,0,1,Debit Card,Same Day,Returned
ORD00327,CUST0113,295,10,20240923,2.0,24816.01,0.14,144.14,49632.02,6948.48,42683.54,42539.4,0.8571,1,0,UPI,Economy,Delivered
ORD00328,CUST0696,296,10,20240707,2.0,688.65,0.27,336.05,1377.3,371.87,1005.43,669.38,0.486,0,0,Cash on Delivery,Standard,Pending
ORD00329,CUST0414,297,2,20240303,2.0,41913.55,0.29,139.26,83827.1,24309.86,59517.24,59377.98,0.7083,0,0,UPI,Economy,Pending
ORD00330,CUST0111,298,10,20240303,3.0,25948.52,0.09,471.2,77845.56,7006.1,70839.46,70368.26,0.9039,1,0,Net Banking,Same Day,Delivered
ORD00331,CUST0478,299,10,20240413,3.0,33121.56,0.2,130.83,99364.68,19872.94,79491.74,79360.91,0.7987,0,1,Credit Card,Economy,Returned
ORD00332,CUST0676,300,6,20240604,2.0,24599.41,0.05,357.86,49198.82,2459.94,46738.88,46381.02,0.9427,0,0,Net Banking,Economy,Cancelled
ORD00333,CUST0632,301,8,20241212,3.0,38335.21,0.11,30.71,115005.63,12650.62,102355.01,102324.3,0.8897,0,1,Wallet,Same Day,Returned
ORD00334,CUST0254,302,4,20240430,3.0,29646.96,0.21,32.75,88940.88,18677.58,70263.3,70230.55,0.7896,1,0,Cash on Delivery,Economy,Delivered
ORD00335,CUST0331,303,8,20241020,1.0,40425.91,0.04,337.56,40425.91,1617.04,38808.87,38471.31,0.9516,0,1,Net Banking,Express,Returned
ORD00336,CUST0049,304,3,20240601,5.0,20131.27,0.09,371.44,100656.35,9059.07,91597.28,91225.84,0.9063,1,0,Net Banking,Economy,Delivered
ORD00337,CUST0680,305,8,20241003,3.0,10043.85,0.16,312.48,30131.55,4821.05,25310.5,24998.02,0.8296,1,0,Cash on Delivery,Economy,Delivered
ORD00338,CUST0788,306,2,20240810,5.0,36344.42,0.02,100.32,181722.1,3634.44,178087.66,177987.34,0.9794,0,0,UPI,Standard,Pending
ORD00339,CUST0704,307,3,20241103,2.0,20323.0,0.05,95.96,40646.0,2032.3,38613.7,38517.74,0.9476,1,0,Credit Card,Express,Delivered
ORD00340,CUST0660,308,5,20240122,4.0,39122.58,0.02,448.25,156490.32,3129.81,153360.51,152912.26,0.9771,0,1,Wallet,Standard,Returned
ORD00341,CUST0124,202,6,20240924,5.0,47486.24,0.37,125.9,237431.2,87849.54,149581.66,149455.76,0.6295,0,0,Wallet,Economy,Pending
