order_id,customer_id,customer_name,order_date,product_category,product_subcategory,product_name,quantity,unit_price,discount,shipping_cost,payment_method,shipping_mode,city,state,region,order_status,customer_age,customer_gender,revenue,gross_revenue,discount_amount,net_revenue,profit_margin,year,month,month_name,quarter,week,day_of_week,is_weekend,is_delivered,is_returned
ORD00094,CUST0754,Customer_754,2024-02-01,Sports,Cycling,Cycling Item 35,2.0,25958.23,0.22,499.06,UPI,Same Day,Ahmedabad,Gujarat,West,Cancelled,33.0,Female,40494.84,51916.46,11421.62,39995.78,0.7704,2024,2,Feb,1,5,Thursday,False,0,0
ORD00095,CUST0722,Customer_722,2024-04-16,Clothing,Kids,Kids Item 26,4.0,15886.19,0.14,466.85,UPI,Express,Chennai,Tamil Nadu,South,Delivered,63.0,Female,54648.49,63544.76,8896.27,54181.64,0.8527,2024,4,Apr,2,16,Tuesday,False,1,0
ORD00096,CUST0220,Customer_220,2024-04-13,Beauty,Makeup,Makeup Item 15,5.0,13593.08,0.22,135.81,Wallet,Express,Ahmedabad,Gujarat,West,Delivered,39.0,Male,53013.01,67965.4,14952.39,52877.2,0.778,2024,4,Apr,2,15,Saturday,True,1,0
ORD00097,CUST0564,Customer_564,2024-03-21,Beauty,Haircare,Haircare Item 50,4.0,32662.0,0.35,237.85,Credit Card,Express,Mumbai,Maharashtra,West,Cancelled,20.0,Male,84921.2,130648.0,45726.8,84683.35,0.6482,2024,3,Mar,1,12,Thursday,False,0,0
ORD00098,CUST0407,Customer_407,2024-09-10,Books,Non-Fiction,Non-Fiction Item 19,3.0,46833.61,0.38,463.02,Net Banking,Economy,Mumbai,Maharashtra,West,Delivered,47.0,Male,87110.51,140500.83,53390.32,86647.49,0.6167,2024,9,Sep,3,37,Tuesday,False,1,0
ORD00099,CUST0664,Customer_664,2024-05-11,Home & Kitchen,Furniture,Furniture Item 28,2.0,753.51,0.13,147.51,Cash on Delivery,Same Day,Ahmedabad,Gujarat,West,Delivered,24.0,Male,1311.11,1507.02,195.91,1163.6,0.7721,2024,5,May,2,19,Saturday,True,1,0
ORD00100,CUST0007,Customer_7,2024-05-13,Books,Academic,Academic Item 4,4.0,11814.29,0.19,477.02,Wallet,Standard,Hyderabad,Telangana,South,Returned,43.0,Other,38278.3,47257.16,8978.86,37801.28,0.7999,2024,5,May,2,20,Monday,False,0,1
ORD00101,CUST0377,Customer_377,2024-11-10,Home & Kitchen,Cookware,Cookware Item 35,2.0,10995.47,0.05,76.59,Wallet,Express,Chennai,Tamil Nadu,South,Delivered,56.0,Male,20891.39,21990.94,1099.55,20814.8,0.9465,2024,11,Nov,4,45,Sunday,True,1,0
ORD00102,CUST0721,Customer_721,2024-07-04,Sports,Swimming,Swimming Item 29,1.0,45866.37,0.04,414.39,Credit Card,Express,Jaipur,Rajasthan,North,Pending,23.0,Female,44031.72,45866.37,1834.65,43617.33,0.951,2024,7,Jul,3,27,Thursday,False,0,0
ORD00103,CUST0526,Customer_526,2024-07-31,Electronics,Tablets,Tablets Item 28,3.0,74154.525,0.22,336.38,UPI,Standard,Bengaluru,Karnataka,South,Cancelled,22.0,Female,173521.59,222463.58,48941.99,173185.21,0.7785,2024,7,Jul,3,31,Wednesday,False,0,0
ORD00104,CUST0185,Customer_185,2024-03-10,Electronics,Headphones,Headphones Item 9,4.0,18754.32,0.36,224.27,Wallet,Same Day,Pune,Maharashtra,West,Delivered,52.0,Male,48011.06,75017.28,27006.22,47786.79,0.637,2024,3,Mar,1,10,Sunday,True,1,0
ORD00105,CUST0775,Customer_775,2024-01-12,Beauty,Haircare,Haircare Item 47,3.0,23177.04,0.29,212.06,Credit Card,Standard,Mumbai,Maharashtra,West,Pending,19.0,Male,49367.1,69531.12,20164.02,49155.04,0.707,2024,1,Jan,1,2,Friday,False,0,0
ORD00106,CUST0458,Customer_458,2024-11-02,Electronics,Cameras,Cameras Item 15,1.0,12274.47,0.02,219.48,Wallet,Same Day,Mumbai,Maharashtra,West,Cancelled,61.0,Male,12028.98,12274.47,245.49,11809.5,0.9621,2024,11,Nov,4,44,Saturday,True,0,0
ORD00107,CUST0227,Customer_227,2024-07-30,Home & Kitchen,Furniture,Furniture Item 23,3.0,13793.94,0.22,295.83,Wallet,Economy,Jaipur,Rajasthan,North,Cancelled,44.0,Female,32277.82,41381.82,9104.0,31981.99,0.7729,2024,7,Jul,3,31,Tuesday,False,0,0
ORD00108,CUST0485,Customer_485,2024-05-03,Books,Non-Fiction,Non-Fiction Item 16,2.0,15071.78,0.28,402.89,UPI,Express,Jaipur,Rajasthan,North,Delivered,46.0,Male,21703.36,30143.56,8440.2,21300.47,0.7066,2024,5,May,2,18,Friday,False,1,0
ORD00109,CUST0275,Customer_275,2024-07-12,Sports,Cricket,Cricket Item 22,5.0,30165.96,0.35,94.08,UPI,Standard,Mumbai,Maharashtra,West,Delivered,65.0,Female,98039.37,150829.8,52790.43,97945.29,0.6494,2024,7,Jul,3,28,Friday,False,1,0
ORD00110,CUST0407,Customer_407,2024-05-02,Clothing,Accessories,Accessories Item 47,5.0,16114.67,0.11,233.13,Net Banking,Same Day,Hyderabad,Telangana,South,Delivered,44.0,Male,71710.28,80573.35,8863.07,71477.15,0.8871,2024,5,May,2,18,Thursday,False,1,0
ORD00111,CUST0268,Customer_268,2024-10-10,Beauty,Haircare,Haircare Item 44,5.0,28978.19,0.17,76.21,UPI,Same Day,Mumbai,Maharashtra,West,Returned,59.0,Female,120259.49,144890.95,24631.46,120183.28,0.8295,2024,10,Oct,4,41,Thursday,False,0,1
ORD00112,CUST0144,Customer_144,2024-10-06,Clothing,Kids,Kids Item 4,4.0,9243.19,0.36,495.16,Credit Card,Economy,Bengaluru,Karnataka,South,Delivered,32.0,Male,23662.57,36972.76,13310.19,23167.41,0.6266,2024,10,Oct,4,40,Sunday,True,1,0
ORD00113,CUST0467,Customer_467,2024-07-10,Electronics,Laptops,Laptops Item 34,1.0,30910.87,0.21,308.26,Wallet,Same Day,Jaipur,Rajasthan,North,Cancelled,19.0,Other,24419.59,30910.87,6491.28,24111.33,0.78,2024,7,Jul,3,28,Wednesday,False,0,0
ORD00114,CUST0110,Customer_110,2024-02-19,Beauty,Fragrances,Fragrances Item 37,5.0,7487.43,0.08,263.23,Debit Card,Express,Bengaluru,Karnataka,South,Delivered,23.0,Other,34442.18,37437.15,2994.97,34178.95,0.913,2024,2,Feb,1,8,Monday,False,1,0
ORD00115,CUST0389,Customer_389,2024-07-12,Electronics,Smartphones,Smartphones Item 7,5.0,23826.45,0.25,351.42,Cash on Delivery,Standard,Pune,Maharashtra,West,Delivered,62.0,Female,89349.19,119132.25,29783.06,88997.77,0.7471,2024,7,Jul,3,28,Friday,False,1,0
ORD00116,CUST0701,Customer_701,2024-05-23,Home & Kitchen,Cookware,Cookware Item 26,5.0,28197.32,0.01,464.38,Credit Card,Same Day,Delhi,Delhi,North,Delivered,54.0,Female,139576.73,140986.6,1409.87,139112.35,0.9867,2024,5,May,2,21,Thursday,False,1,0
ORD00117,CUST0394,Customer_394,2024-03-12,Beauty,Tools,Tools Item 26,1.0,25064.6,0.39,26.85,UPI,Standard,Kolkata,West Bengal,East,Pending,46.0,Female,15289.41,25064.6,9775.19,15262.56,0.6089,2024,3,Mar,1,11,Tuesday,False,0,0
ORD00118,CUST0191,Customer_191,2024-12-14,Sports,Swimming,Swimming Item 41,5.0,33050.56,0.03,309.31,Debit Card,Economy,Pune,Maharashtra,West,Delivered,23.0,Other,160295.22,165252.8,4957.58,159985.91,0.9681,2024,12,Dec,4,50,Saturday,True,1,0
ORD00119,CUST0780,Customer_780,2024-05-18,Home & Kitchen,Appliances,Appliances Item 39,1.0,6668.72,0.07,224.42,UPI,Economy,Kolkata,West Bengal,East,Delivered,42.0,Other,6201.91,6668.72,466.81,5977.49,0.8963,2024,5,May,2,20,Saturday,True,1,0
ORD00120,CUST0534,Customer_534,2024-03-27,Sports,Cricket,Cricket Item 24,4.0,8516.61,0.11,134.2,UPI,Express,Lucknow,Uttar Pradesh,North,Pending,56.0,Female,30319.13,34066.44,3747.31,30184.93,0.8861,2024,3,Mar,1,13,Wednesday,False,0,0
ORD00121,CUST0007,Customer_7,2024-07-21,Electronics,Laptops,Laptops Item 20,3.0,42088.59,0.15,431.1,UPI,Express,Chennai,Tamil Nadu,South,Returned,43.0,Female,107325.9,126265.77,18939.87,106894.8,0.8466,2024,7,Jul,3,29,Sunday,True,0,1
ORD00122,CUST0249,Customer_249,2024-06-15,Beauty,Fragrances,Fragrances Item 2,4.0,14050.99,0.31,182.51,Wallet,Economy,Lucknow,Uttar Pradesh,North,Pending,36.0,Male,38780.73,56203.96,17423.23,38598.22,0.6868,2024,6,Jun,2,24,Saturday,True,0,0
ORD00123,CUST0649,Customer_649,2024-06-04,Books,Comics,Comics Item 45,2.0,12671.45,0.06,211.56,Net Banking,Standard,Bengaluru,Karnataka,South,Delivered,52.0,Male,23822.33,25342.9,1520.57,23610.77,0.9317,2024,6,Jun,2,23,Tuesday,False,1,0
ORD00124,CUST0171,Customer_171,2024-11-27,Electronics,Laptops,Laptops Item 17,5.0,2262.62,0.39,338.74,Debit Card,Express,Kolkata,West Bengal,East,Returned,47.0,Other,6900.99,11313.1,4412.11,6562.25,0.5801,2024,11,Nov,4,48,Wednesday,False,0,1
ORD00125,CUST0354,Customer_354,2024-01-13,Beauty,Tools,Tools Item 14,4.0,5272.24,0.17,480.86,Cash on Delivery,Economy,Bengaluru,Karnataka,South,Delivered,46.0,Female,17503.84,21088.96,3585.12,17022.98,0.8072,2024,1,Jan,1,2,Saturday,True,1,0
ORD00126,CUST0046,Customer_46,2024-12-29,Home & Kitchen,Cookware,Cookware Item 22,1.0,1178.13,0.14,54.68,Cash on Delivery,Economy,Chennai,Tamil Nadu,South,Returned,43.0,Male,1013.19,1178.13,164.94,958.51,0.8136,2024,12,Dec,4,52,Sunday,True,0,1
ORD00127,CUST0030,Customer_30,2024-11-10,Beauty,Fragrances,Fragrances Item 35,2.0,22506.27,0.17,2.23,Debit Card,Same Day,Pune,Maharashtra,West,Delivered,25.0,Female,37360.41,45012.54,7652.13,37358.18,0.83,2024,11,Nov,4,45,Sunday,True,1,0
ORD00128,CUST0398,Customer_398,2024-11-08,Sports,Football,Football Item 6,4.0,29370.89,0.14,422.76,Wallet,Express,Lucknow,Uttar Pradesh,North,Delivered,37.0,Female,101035.86,117483.56,16447.7,100613.1,0.8564,2024,11,Nov,4,45,Friday,False,1,0
ORD00129,CUST0398,Customer_398,2024-08-02,Beauty,Haircare,Haircare Item 32,5.0,6936.47,0.15,92.88,UPI,Express,Jaipur,Rajasthan,North,Delivered,46.0,Female,29480.0,34682.35,5202.35,29387.12,0.8473,2024,8,Aug,3,31,Friday,False,1,0
ORD00130,CUST0200,Customer_200,2024-07-15,Electronics,Tablets,Tablets Item 49,5.0,25296.63,0.2,342.35,Debit Card,Same Day,Bengaluru,Karnataka,South,Delivered,52.0,Female,101186.52,126483.15,25296.63,100844.17,0.7973,2024,7,Jul,3,29,Monday,False,1,0
ORD00131,CUST0524,Customer_524,2024-02-27,Sports,Swimming,Swimming Item 28,5.0,5754.62,0.31,411.64,Credit Card,Express,Jaipur,Rajasthan,North,Delivered,20.0,Female,19853.44,28773.1,8919.66,19441.8,0.6757,2024,2,Feb,1,9,Tuesday,False,1,0
ORD00132,CUST0795,Customer_795,2024-05-01,Electronics,Tablets,Tablets Item 14,2.0,40544.6,0.24,175.32,Credit Card,Same Day,Delhi,Delhi,North,Cancelled,52.0,Other,61627.79,81089.2,19461.41,61452.47,0.7578,2024,5,May,2,18,Wednesday,False,0,0
ORD00133,CUST0274,Customer_274,2024-09-20,Home & Kitchen,Decor,Decor Item 10,1.0,6822.67,0.3,205.8,Wallet,Same Day,Lucknow,Uttar Pradesh,North,Delivered,61.0,Male,4775.87,6822.67,2046.8,4570.07,0.6698,2024,9,Sep,3,38,Friday,False,1,0
ORD00134,CUST0385,Customer_385,2024-08-19,Sports,Football,Football Item 21,1.0,31699.71,0.35,46.55,Cash on Delivery,Standard,Pune,Maharashtra,West,Pending,47.0,Other,20604.81,31699.71,11094.9,20558.26,0.6485,2024,8,Aug,3,34,Monday,False,0,0
ORD00135,CUST0408,Customer_408,2024-04-21,Home & Kitchen,Cookware,Cookware Item 44,4.0,41251.14,0.2,161.43,Credit Card,Standard,Jaipur,Rajasthan,North,Delivered,47.0,Male,132003.65,165004.56,33000.91,131842.22,0.799,2024,4,Apr,2,16,Sunday,True,1,0
ORD00136,CUST0439,Customer_439,2024-04-13,Books,Comics,Comics Item 42,2.0,44113.28,0.12,437.21,Debit Card,Standard,Mumbai,Maharashtra,West,Returned,64.0,Male,77639.37,88226.56,10587.19,77202.16,0.875,2024,4,Apr,2,15,Saturday,True,0,1
ORD00137,CUST0002,Customer_2,2024-04-19,Books,Fiction,Fiction Item 45,3.0,3943.04,0.24,259.72,Debit Card,Economy,Delhi,Delhi,North,Delivered,23.0,Male,8990.13,11829.12,2838.99,8730.41,0.738,2024,4,Apr,2,16,Friday,False,1,0
ORD00138,CUST0307,Customer_307,2024-03-11,Electronics,Headphones,Headphones Item 47,4.0,74154.525,0.3,66.57,Debit Card,Express,Kolkata,West Bengal,East,Returned,46.0,Male,207632.67,296618.1,88985.43,207566.1,0.6998,2024,3,Mar,1,11,Monday,False,0,1
ORD00139,CUST0604,Customer_604,2024-07-15,Electronics,Laptops,Laptops Item 50,3.0,48164.27,0.13,69.92,Wallet,Standard,Delhi,Delhi,North,Pending,31.0,Other,125708.74,144492.81,18784.07,125638.82,0.8695,2024,7,Jul,3,29,Monday,False,0,0
ORD00140,CUST0662,Customer_662,2024-01-28,Clothing,Footwear,Footwear Item 9,2.0,24769.64,0.05,249.79,Net Banking,Economy,Chennai,Tamil Nadu,South,Delivered,29.0,Male,47062.32,49539.28,2476.96,46812.53,0.945,2024,1,Jan,1,4,Sunday,True,1,0
ORD00141,CUST0015,Customer_15,2024-05-14,Electronics,Cameras,Cameras Item 6,2.0,2039.35,0.02,394.64,Wallet,Express,Delhi,Delhi,North,Delivered,23.0,Male,3997.13,4078.7,81.57,3602.49,0.8832,2024,5,May,2,20,Tuesday,False,1,0
ORD00142,CUST0401,Customer_401,2024-10-27,Clothing,Accessories,Accessories Item 4,1.0,15542.97,0.17,476.71,UPI,Express,Kolkata,West Bengal,East,Delivered,46.0,Male,12900.67,15542.97,2642.3,12423.96,0.7993,2024,10,Oct,4,43,Sunday,True,1,0
ORD00143,CUST0536,Customer_536,2024-09-21,Clothing,Footwear,Footwear Item 18,3.0,8389.8,0.05,390.56,Cash on Delivery,Standard,Kolkata,West Bengal,East,Delivered,54.0,Female,23910.93,25169.4,1258.47,23520.37,0.9345,2024,9,Sep,3,38,Saturday,True,1,0
ORD00144,CUST0057,Customer_57,2024-09-12,Books,Self-Help,Self-Help Item 1,7.0,8385.73,0.06,386.66,Debit Card,Standard,Kolkata,West Bengal,East,Returned,27.0,Male,55178.1,58700.11,3522.01,54791.44,0.9334,2024,9,Sep,3,37,Thursday,False,0,1
ORD00145,CUST0330,Customer_330,2024-05-07,Sports,Swimming,Swimming Item 34,4.0,45796.95,0.13,413.0,Credit Card,Economy,Hyderabad,Telangana,South,Delivered,36.0,Female,159373.39,183187.8,23814.41,158960.39,0.8677,2024,5,May,2,19,Tuesday,False,1,0
ORD00146,CUST0468,Customer_468,2024-01-05,Home & Kitchen,Cookware,Cookware Item 13,3.0,10073.52,0.23,151.95,Wallet,Express,Jaipur,Rajasthan,North,Delivered,46.0,Male,23269.83,30220.56,6950.73,23117.88,0.765,2024,1,Jan,1,1,Friday,False,1,0
ORD00147,CUST0344,Customer_344,2024-01-01,Sports,Football,Football Item 46,4.0,42457.85,0.29,51.97,UPI,Standard,Mumbai,Maharashtra,West,Delivered,51.0,Female,120580.29,169831.4,49251.11,120528.32,0.7097,2024,1,Jan,1,1,Monday,False,1,0
ORD00148,CUST0098,Customer_98,2024-09-15,Books,Fiction,Fiction Item 26,2.0,31878.92,0.16,295.95,Wallet,Same Day,Lucknow,Uttar Pradesh,North,Delivered,32.0,Male,53556.59,63757.84,10201.25,53260.64,0.8354,2024,9,Sep,3,37,Sunday,True,1,0
ORD00149,CUST0160,Customer_160,2024-02-24,Clothing,Accessories,Accessories Item 6,2.0,22505.86,0.13,60.37,Debit Card,Same Day,Delhi,Delhi,North,Pending,20.0,Female,39160.2,45011.72,5851.52,39099.83,0.8687,2024,2,Feb,1,8,Saturday,True,0,0
ORD00150,CUST0365,Customer_365,2024-07-21,Clothing,Men's Wear,Men's Wear Item 7,5.0,2495.08,0.12,410.04,Net Banking,Standard,Hyderabad,Telangana,South,Delivered,21.0,Male,10978.35,12475.4,1497.05,10568.31,0.8471,2024,7,Jul,3,29,Sunday,True,1,0
ORD00151,CUST0382,Customer_382,2024-12-17,Clothing,Women's Wear,Women's Wear Item 22,1.0,24939.61,0.1,406.37,Credit Card,Standard,Pune,Maharashtra,West,Returned,54.0,Other,22445.65,24939.61,2493.96,22039.28,0.8837,2024,12,Dec,4,51,Tuesday,False,0,1
ORD00152,CUST0392,Customer_392,2024-12-15,Books,Comics,Comics Item 19,4.0,8681.72,0.09,93.58,Net Banking,Economy,Mumbai,Maharashtra,West,Cancelled,23.0,Male,31601.46,34726.88,3125.42,31507.88,0.9073,2024,12,Dec,4,50,Sunday,True,0,0
ORD00153,CUST0256,Customer_256,2024-11-18,Books,Non-Fiction,Non-Fiction Item 25,5.0,39752.57,0.4,390.96,UPI,Express,Jaipur,Rajasthan,North,Delivered,32.0,Female,119257.71,198762.85,79505.14,118866.75,0.598,2024,11,Nov,4,47,Monday,False,1,0
ORD00154,CUST0367,Customer_367,2024-10-26,Electronics,Tablets,Tablets Item 15,2.0,48700.29,0.04,328.43,Cash on Delivery,Economy,Jaipur,Rajasthan,North,Delivered,29.0,Other,93504.56,97400.58,3896.02,93176.13,0.9566,2024,10,Oct,4,43,Saturday,True,1,0
ORD00155,CUST0029,Customer_29,2024-12-26,Home & Kitchen,Decor,Decor Item 32,3.0,47380.56,0.23,281.55,Credit Card,Standard,Lucknow,Uttar Pradesh,North,Delivered,32.0,Female,109449.09,142141.68,32692.59,109167.54,0.768,2024,12,Dec,4,52,Thursday,False,1,0
ORD00156,CUST0207,Customer_207,2024-03-07,Electronics,Headphones,Headphones Item 34,3.0,35861.03,0.37,422.14,UPI,Standard,Lucknow,Uttar Pradesh,North,Delivered,60.0,Male,67777.35,107583.09,39805.74,67355.21,0.6261,2024,3,Mar,1,10,Thursday,False,1,0
ORD00157,CUST0140,Customer_140,2024-03-21,Home & Kitchen,Decor,Decor Item 15,4.0,39602.53,0.38,324.59,Wallet,Express,Kolkata,West Bengal,East,Returned,62.0,Male,98214.27,158410.12,60195.85,97889.68,0.618,2024,3,Mar,1,12,Thursday,False,0,1
ORD00158,CUST0401,Customer_401,2024-10-17,Beauty,Skincare,Skincare Item 5,1.0,9144.98,0.13,404.4,Debit Card,Same Day,Lucknow,Uttar Pradesh,North,Delivered,23.0,Other,7956.13,9144.98,1188.85,7551.73,0.8258,2024,10,Oct,4,42,Thursday,False,1,0
ORD00159,CUST0012,Customer_12,2024-05-15,Beauty,Makeup,Makeup Item 27,3.0,12514.57,0.03,128.33,Net Banking,Economy,Ahmedabad,Gujarat,West,Delivered,24.0,Other,36417.4,37543.71,1126.31,36289.07,0.9666,2024,5,May,2,20,Wednesday,False,1,0
ORD00160,CUST0463,Customer_463,2024-02-07,Beauty,Haircare,Haircare Item 6,1.0,14780.69,0.13,475.83,UPI,Economy,Bengaluru,Karnataka,South,Pending,59.0,Female,12859.2,14780.69,1921.49,12383.37,0.8378,2024,2,Feb,1,6,Wednesday,False,0,0
ORD00161,CUST0340,Customer_340,2024-04-15,Clothing,Men's Wear,Men's Wear Item 36,2.0,20493.53,0.22,462.79,Net Banking,Express,Delhi,Delhi,North,Delivered,45.0,Other,31969.91,40987.06,9017.15,31507.12,0.7687,2024,4,Apr,2,16,Monday,False,1,0
ORD00162,CUST0205,Customer_205,2024-02-19,Beauty,Tools,Tools Item 17,1.0,10387.3,0.26,488.53,Credit Card,Economy,Ahmedabad,Gujarat,West,Delivered,42.0,Female,7686.6,10387.3,2700.7,7198.07,0.693,2024,2,Feb,1,8,Monday,False,1,0
ORD00163,CUST0477,Customer_477,2024-05-14,Electronics,Headphones,Headphones Item 49,2.0,41862.08,0.23,75.57,Cash on Delivery,Express,Ahmedabad,Gujarat,West,Cancelled,42.0,Female,64467.6,83724.16,19256.56,64392.03,0.7691,2024,5,May,2,20,Tuesday,False,0,0
ORD00164,CUST0242,Customer_242,2024-08-31,Sports,Swimming,Swimming Item 8,3.0,3993.8,0.36,357.15,Net Banking,Express,Lucknow,Uttar Pradesh,North,Delivered,30.0,Female,7668.1,11981.4,4313.3,7310.95,0.6102,2024,8,Aug,3,35,Saturday,True,1,0
ORD00165,CUST0643,Customer_643,2024-03-16,Electronics,Tablets,Tablets Item 30,5.0,12931.42,0.36,457.09,Credit Card,Economy,Hyderabad,Telangana,South,Delivered,27.0,Other,41380.54,64657.1,23276.56,40923.45,0.6329,2024,3,Mar,1,11,Saturday,True,1,0
ORD00166,CUST0799,Customer_799,2024-02-21,Electronics,Smartphones,Smartphones Item 26,3.0,43380.39,0.35,438.95,Debit Card,Economy,Lucknow,Uttar Pradesh,North,Delivered,39.0,Male,84591.76,130141.17,45549.41,84152.81,0.6466,2024,2,Feb,1,8,Wednesday,False,1,0
ORD00167,CUST0382,Customer_382,2024-01-11,Beauty,Fragrances,Fragrances Item 48,3.0,40878.43,0.12,140.17,Net Banking,Same Day,Chennai,Tamil Nadu,South,Delivered,56.0,Male,107919.06,122635.29,14716.23,107778.89,0.8789,2024,1,Jan,1,2,Thursday,False,1,0
ORD00168,CUST0759,Customer_759,2024-09-05,Books,Non-Fiction,Non-Fiction Item 37,5.0,43366.09,0.33,257.63,Credit Card,Express,Pune,Maharashtra,West,Delivered,30.0,Male,145276.4,216830.45,71554.05,145018.77,0.6688,2024,9,Sep,3,36,Thursday,False,1,0
ORD00169,CUST0370,Customer_370,2024-12-26,Electronics,Tablets,Tablets Item 12,2.0,13735.18,0.33,252.56,Net Banking,Same Day,Mumbai,Maharashtra,West,Delivered,34.0,Other,18405.14,27470.36,9065.22,18152.58,0.6608,2024,12,Dec,4,52,Thursday,False,1,0
ORD00170,CUST0396,Customer_396,2024-01-26,Electronics,Headphones,Headphones Item 50,2.0,42698.38,0.31,107.16,Wallet,Standard,Mumbai,Maharashtra,West,Returned,59.0,Male,58923.76,85396.76,26473.0,58816.6,0.6887,2024,1,Jan,1,4,Friday,False,0,1
ORD00171,CUST0313,Customer_313,2024-12-30,Clothing,Kids,Kids Item 7,3.0,21219.15,0.15,174.35,Credit Card,Same Day,Lucknow,Uttar Pradesh,North,Cancelled,56.0,Other,54108.83,63657.45,9548.62,53934.48,0.8473,2024,12,Dec,4,1,Monday,False,0,0
ORD00172,CUST0345,Customer_345,2024-05-21,Electronics,Tablets,Tablets Item 39,3.0,43081.51,0.1,355.55,Net Banking,Same Day,Delhi,Delhi,North,Pending,19.0,Female,116320.08,129244.53,12924.45,115964.53,0.8972,2024,5,May,2,21,Tuesday,False,0,0
ORD00173,CUST0398,Customer_398,2024-01-19,Home & Kitchen,Appliances,Appliances Item 43,5.0,35418.04,0.23,94.96,UPI,Same Day,Pune,Maharashtra,West,Delivered,53.0,Male,136359.45,177090.2,40730.75,136264.49,0.7695,2024,1,Jan,1,3,Friday,False,1,0
ORD00174,CUST0743,Customer_743,2024-10-13,Books,Non-Fiction,Non-Fiction Item 24,2.0,47348.82,0.36,327.22,UPI,Same Day,Chennai,Tamil Nadu,South,Returned,48.0,Other,60606.49,94697.64,34091.15,60279.27,0.6365,2024,10,Oct,4,41,Sunday,True,0,1
ORD00175,CUST0073,Customer_73,2024-08-29,Sports,Cycling,Cycling Item 27,2.0,25048.84,0.35,190.83,Cash on Delivery,Economy,Lucknow,Uttar Pradesh,North,Delivered,63.0,Male,32563.49,50097.68,17534.19,32372.66,0.6462,2024,8,Aug,3,35,Thursday,False,1,0
ORD00176,CUST0321,Customer_321,2024-11-20,Books,Academic,Academic Item 40,1.0,285.44,0.11,380.6,Net Banking,Economy,Bengaluru,Karnataka,South,Returned,48.0,Male,254.04,285.44,31.4,-126.56,-0.4434,2024,11,Nov,4,47,Wednesday,False,0,1
ORD00177,CUST0015,Customer_15,2024-06-13,Sports,Cricket,Cricket Item 38,5.0,9569.31,0.27,313.34,UPI,Express,Kolkata,West Bengal,East,Delivered,37.0,Female,34927.98,47846.55,12918.57,34614.64,0.7235,2024,6,Jun,2,24,Thursday,False,1,0
ORD00178,CUST0537,Customer_537,2024-06-21,Beauty,Tools,Tools Item 26,4.0,44404.3,0.4,171.37,Credit Card,Express,Lucknow,Uttar Pradesh,North,Delivered,26.0,Male,106570.32,177617.2,71046.88,106398.95,0.599,2024,6,Jun,2,25,Friday,False,1,0
ORD00179,CUST0127,Customer_127,2024-07-06,Sports,Cycling,Cycling Item 4,1.0,18790.86,0.26,385.62,Wallet,Standard,Bengaluru,Karnataka,South,Returned,25.0,Female,13905.24,18790.86,4885.62,13519.62,0.7195,2024,7,Jul,3,27,Saturday,True,0,1
ORD00180,CUST0712,Customer_712,2024-12-17,Beauty,Haircare,Haircare Item 47,1.0,15090.77,0.26,331.24,Cash on Delivery,Standard,Hyderabad,Telangana,South,Delivered,24.0,Other,11167.17,15090.77,3923.6,10835.93,0.7181,2024,12,Dec,4,51,Tuesday,False,1,0
ORD00181,CUST0207,Customer_207,2024-07-02,Clothing,Kids,Kids Item 37,4.0,74154.525,0.02,248.18,Wallet,Economy,Jaipur,Rajasthan,North,Delivered,50.0,Other,290685.74,296618.1,5932.36,290437.56,0.9792,2024,7,Jul,3,27,Tuesday,False,1,0
ORD00182,CUST0468,Customer_468,2024-05-31,Electronics,Headphones,Headphones Item 7,3.0,25928.08,0.04,87.35,Credit Card,Standard,Hyderabad,Telangana,South,Delivered,28.0,Female,74672.87,77784.24,3111.37,74585.52,0.9589,2024,5,May,2,22,Friday,False,1,0
ORD00183,CUST0382,Customer_382,2024-06-24,Sports,Football,Football Item 11,2.0,5735.91,0.16,228.27,Credit Card,Express,Delhi,Delhi,North,Pending,28.0,Other,9636.33,11471.82,1835.49,9408.06,0.8201,2024,6,Jun,2,26,Monday,False,0,0
ORD00184,CUST0186,Customer_186,2024-11-08,Books,Self-Help,Self-Help Item 27,4.0,38969.26,0.24,431.29,Net Banking,Standard,Ahmedabad,Gujarat,West,Delivered,38.0,Other,118466.55,155877.04,37410.49,118035.26,0.7572,2024,11,Nov,4,45,Friday,False,1,0
ORD00185,CUST0230,Customer_230,2024-12-08,Sports,Cycling,Cycling Item 10,3.0,25979.03,0.28,309.12,Cash on Delivery,Standard,Lucknow,Uttar Pradesh,North,Delivered,28.0,Female,56114.7,77937.09,21822.39,55805.58,0.716,2024,12,Dec,4,49,Sunday,True,1,0
ORD00186,CUST0770,Customer_770,2024-09-08,Books,Non-Fiction,Non-Fiction Item 37,3.0,12082.55,0.39,25.18,Net Banking,Standard,Delhi,Delhi,North,Returned,25.0,Other,22111.07,36247.65,14136.58,22085.89,0.6093,2024,9,Sep,3,36,Sunday,True,0,1
